gene_name,index feature,mutual information
ENSG00000122008,9090,0.0014413932114935805
ENSG00000118985,9251,0.0014395686041253231
ENSG00000130725,32054,0.0014377327427924393
ENSG00000164615,9530,0.0014334728430547969
ENSG00000184216,14364,0.0014306715996463973
ENSG00000158526,13755,0.0014301295728228313
ENSG00000179094,26887,0.0014206860873109627
ENSG00000272256,14763,0.0014180609389487855
ENSG00000113851,5454,0.001417371797236582
ENSG00000073614,20131,0.0014163838603450793
ENSG00000089916,23384,0.001414683524746798
ENSG00000149923,25725,0.0014116963045959349
ENSG00000160908,12616,0.0014114341773734098
ENSG00000198818,11732,0.0014090119392417416
ENSG00000080815,23310,0.0014086750700956115
ENSG00000184164,32946,0.0014085247515893337
ENSG00000014123,11212,0.0014079962508955317
ENSG00000204387,10656,0.0014071764433501305
ENSG00000132356,8831,0.0014061241154111215
ENSG00000186480,13302,0.0014013125387211008
ENSG00000102760,22094,0.0014003724668497433
ENSG00000139112,20341,0.0013992540556075558
ENSG00000130165,30514,0.001398148252230674
ENSG00000107854,19667,0.0013975943470690769
ENSG00000103342,25423,0.0013966970395246619
ENSG00000117505,1383,0.0013956363488063328
ENSG00000246705,20423,0.0013952817334967602
ENSG00000134108,5466,0.0013947489752646786
ENSG00000101126,29834,0.0013939527902746968
ENSG00000154727,33133,0.0013929995963395947
ENSG00000078269,11662,0.001390577405920173
ENSG00000125676,14131,0.0013904878374857467
ENSG00000197329,3766,0.0013904826287514565
ENSG00000125505,31832,0.0013872607375259322
ENSG00000198900,29671,0.001387020318015352
ENSG00000153201,4296,0.001386431313888676
ENSG00000122490,29149,0.0013863635847268917
ENSG00000173559,4894,0.001386206537742296
ENSG00000138381,4870,0.0013837228767788774
ENSG00000025800,674,0.0013818364436116552
ENSG00000185728,15025,0.0013776215812247895
ENSG00000149231,18453,0.0013758162854541414
ENSG00000164751,15140,0.0013757099829774418
ENSG00000101191,29986,0.0013729282575595681
ENSG00000124789,10351,0.0013702232053110497
ENSG00000181090,16966,0.0013695563942946812
ENSG00000090061,23621,0.0013660242108122266
ENSG00000104824,31195,0.0013652484656994784
ENSG00000071553,14381,0.0013634195300799845
ENSG00000164144,8257,0.0013624285894284268
ENSG00000168288,4577,0.001362389512485438
ENSG00000137409,10802,0.0013597270797152225
ENSG00000198265,28120,0.0013573820572537372
ENSG00000119979,19965,0.001357251519864806
ENSG00000175582,18236,0.001356083555026812
ENSG00000144597,5586,0.0013542541955764188
ENSG00000104164,24308,0.0013539854170284468
ENSG00000168092,18627,0.0013531689151831594
ENSG00000189376,15482,0.0013517929999126259
ENSG00000035928,7475,0.0013513008300497448
ENSG00000111371,20650,0.001347301814407743
ENSG00000104522,15669,0.0013471905153037943
ENSG00000164985,15842,0.0013408995274925058
ENSG00000184260,1788,0.001338490584671682
ENSG00000093167,5695,0.0013364967905546109
ENSG00000166226,21155,0.001333297177957271
ENSG00000180376,6041,0.0013311083517990804
ENSG00000198000,16306,0.0013303302762901464
ENSG00000063978,7220,0.0013302736514863491
ENSG00000130254,30281,0.0013295506381566808
ENSG00000067955,26138,0.0013279234491703415
ENSG00000068366,14047,0.0013242766457988598
ENSG00000197006,25563,0.0013235576754434186
ENSG00000213923,32730,0.0013233914698683388
ENSG00000169062,22549,0.0013218022049251814
ENSG00000137814,24236,0.001319835867722002
ENSG00000105821,12738,0.0013198202937733505
ENSG00000180644,19439,0.0013169803092569887
ENSG00000197061,10422,0.0013159567968550855
ENSG00000148335,16753,0.0013156102301466154
ENSG00000112679,10175,0.0013080856549246012
ENSG00000102931,26040,0.0013066219303239732
ENSG00000072364,9501,0.0013044212213154808
ENSG00000105723,31324,0.0013027751743671535
ENSG00000166046,21453,0.0013018148926596893
ENSG00000124782,10262,0.0013009177287567116
ENSG00000165813,19921,0.0013005193006819602
ENSG00000262246,25325,0.0012999801675421564
ENSG00000163812,5802,0.0012987968652883996
ENSG00000088992,21608,0.0012983558380804412
ENSG00000175727,21707,0.0012939103805630313
ENSG00000101152,30037,0.0012920218030178336
ENSG00000204569,10570,0.001286408989231918
ENSG00000107263,16792,0.0012834228048244894
ENSG00000165650,19948,0.0012827800857958035
ENSG00000145247,7550,0.0012825398029758439
ENSG00000196655,18680,0.0012825234359464827
ENSG00000104763,14612,0.0012825214039915607
ENSG00000161835,20800,0.0012822509586676413
ENSG00000102096,13671,0.0012748427449081109
ENSG00000129351,30481,0.001271323105066031
ENSG00000089902,23680,0.0012683136258241374
ENSG00000124784,10266,0.0012682583800164848
ENSG00000067048,32100,0.001267292773254618
ENSG00000178691,27303,0.0012667434034608262
ENSG00000117984,17060,0.00126665540327652
ENSG00000102893,25902,0.0012650383668919869
ENSG00000182087,30100,0.0012634345448076
ENSG00000135334,11176,0.0012586116620352961
ENSG00000152061,2354,0.0012568652263352902
ENSG00000165660,20023,0.0012561394561021646
ENSG00000134285,20715,0.0012535376243947745
ENSG00000151239,20638,0.0012532983743580133
ENSG00000103495,25701,0.0012524438515934932
ENSG00000110075,18131,0.0012511751580035896
ENSG00000143612,1965,0.0012500415768412782
ENSG00000265808,1675,0.0012472506577957242
ENSG00000129824,32059,0.0012456966936451623
ENSG00000124209,29903,0.001245198423115353
ENSG00000132612,26223,0.001245198124540119
ENSG00000117868,13341,0.001244740975327431
ENSG00000108588,28076,0.0012426382606302525
ENSG00000134982,9339,0.0012402569027633193
ENSG00000132522,26828,0.0012396900140679828
ENSG00000023041,19908,0.0012379892905259385
ENSG00000177565,6879,0.0012317115772917443
ENSG00000143418,1820,0.0012277698718649432
ENSG00000002834,27468,0.001225797840126129
ENSG00000007944,10341,0.0012231715698630416
ENSG00000058262,6479,0.0012191924002227395
ENSG00000124596,10837,0.0012131565603649176
ENSG00000257949,28271,0.0012069460654115273
ENSG00000068745,5877,0.0012051675231981064
ENSG00000127481,406,0.0011999383677067082
ENSG00000170242,17306,0.0011971354897845343
ENSG00000139372,21430,0.0011933849260503879
ENSG00000149823,17983,0.0011868604237191818
ENSG00000060339,19409,0.0011862374050969956
ENSG00000013275,31242,0.001178811948420195
ENSG00000166233,24634,0.0011787967802565722
ENSG00000168286,26182,0.0011769394226021392
ENSG00000175416,10056,0.001175130270177886
ENSG00000139725,21694,0.0011751177248567734
ENSG00000108582,27267,0.0011739046562163156
ENSG00000006576,12478,0.0011722747945894924
ENSG00000077721,14092,0.0011714680864203094
ENSG00000130340,11658,0.0011651774402962967
ENSG00000167797,18109,0.0011616284415403143
ENSG00000108179,19548,0.0011604977035824839
ENSG00000119535,763,0.0011515868910229182
ENSG00000078061,13631,0.0011462836341477114
ENSG00000165525,23043,0.0011453470182159996
ENSG00000149212,18446,0.0011450553373595056
ENSG00000123595,13432,0.0011436855322837572
ENSG00000138166,19892,0.0011419825863438673
ENSG00000086062,15942,0.0011385682498521704
ENSG00000172262,8852,0.0011347641284549063
ENSG00000108061,19901,0.0011333083464418773
ENSG00000113649,9762,0.0011330293557070574
ENSG00000071051,4268,0.0011327235392390627
ENSG00000176155,28456,0.0011282832506391768
ENSG00000186660,17748,0.0011251660351820573
ENSG00000171720,9722,0.0011244784247685553
ENSG00000125970,29563,0.00112032036360828
ENSG00000150776,18561,0.0011195362615297449
ENSG00000159086,33228,0.0011185322533580067
ENSG00000185950,22472,0.0011147188018531262
ENSG00000135720,26123,0.0011143069573783474
ENSG00000103569,24435,0.0011086751248080926
ENSG00000163349,1609,0.0011085858192473041
ENSG00000114120,6613,0.0011066551279852637
ENSG00000163444,2595,0.0010902331410153191
ENSG00000178974,23117,0.0010863650135141366
ENSG00000126012,13745,0.0010842313231148697
ENSG00000122692,15941,0.0010836608440002527
ENSG00000221821,10879,0.0010798252786404904
ENSG00000101940,13659,0.0010788047673873785
ENSG00000100554,23244,0.001073717934189528
ENSG00000176871,21617,0.0010724044049100767
ENSG00000043462,9976,0.0010695432191190068
ENSG00000099797,30640,0.001066426053617531
ENSG00000112282,11429,0.0010640288418855958
ENSG00000164916,11877,0.0010617625710564287
ENSG00000265491,1715,0.0010601991139471446
ENSG00000163961,7124,0.0010561463174478068
ENSG00000100225,32623,0.0010541686994379224
ENSG00000055609,13281,0.0010437473353930313
ENSG00000131023,11595,0.0010430395147538237
ENSG00000197555,23301,0.0010420385473831045
ENSG00000132300,3995,0.0010413022019930204
ENSG00000157764,13039,0.0010408232603234266
ENSG00000170142,5623,0.0010391857009728299
ENSG00000278231,29801,0.0010391545313793455
ENSG00000004142,27189,0.0010382804252065288
ENSG00000033030,21717,0.0010382547726842193
ENSG00000160813,12658,0.001037578671268846
ENSG00000169504,521,0.0010354044397378644
ENSG00000115561,4001,0.0010333683088509598
ENSG00000272886,6020,0.0010324395398618302
ENSG00000142192,33134,0.0010296982001236788
ENSG00000025796,11268,0.001028677783745522
ENSG00000285106,12957,0.001024884705805233
ENSG00000022277,29875,0.0010198322622186227
ENSG00000139436,21506,0.00101904423866629
ENSG00000066044,30383,0.0010184888984242288
ENSG00000149177,17637,0.0010097062104348579
ENSG00000181555,5842,0.0010057838528195924
ENSG00000047249,14948,0.0010018968246901933
ENSG00000116752,1614,0.00100093119383937
ENSG00000162496,278,0.0009998982219665744
ENSG00000197217,14688,0.0009976805974385213
ENSG00000101882,14101,0.0009963705039559168
ENSG00000100483,23048,0.0009944783034976914
ENSG00000075420,6862,0.0009920548709304701
ENSG00000149091,17598,0.000990828801147656
ENSG00000141551,28461,0.0009902655104755392
ENSG00000110330,18475,0.0009856534176221707
ENSG00000134882,22404,0.0009829292895286185
ENSG00000162642,1310,0.0009815197017652294
ENSG00000197858,15691,0.00097803744003927
ENSG00000131759,27514,0.0009771996460045257
ENSG00000198909,28072,0.0009768446354717856
ENSG00000089195,29284,0.0009765385415062625
ENSG00000277632,27405,0.0009757450606926385
ENSG00000079277,961,0.0009746453381915508
ENSG00000166848,26345,0.0009722331879550824
ENSG00000162923,2850,0.0009647736699338067
ENSG00000125821,29378,0.0009611944560161522
ENSG00000067248,8915,0.0009597251588768733
ENSG00000131018,11626,0.0009595066292836024
ENSG00000112200,11037,0.000956104001553053
ENSG00000124788,10344,0.0009548479375628
ENSG00000143545,1960,0.0009515470005125991
ENSG00000102897,25553,0.0009505062725223591
ENSG00000104765,14718,0.0009481447297725489
ENSG00000120438,11689,0.0009443095403406359
ENSG00000075790,12773,0.0009389014625635298
ENSG00000278053,27437,0.00093404379085219
ENSG00000170473,20953,0.0009329766774202018
ENSG00000144747,6125,0.0009205857950846845
ENSG00000168300,14930,0.0009192500034812395
ENSG00000101972,14135,0.0009147482355692975
ENSG00000143158,2275,0.0009126840559356745
ENSG00000125827,29301,0.0009110032445010206
ENSG00000107625,19411,0.0009104811886388583
ENSG00000137413,10866,0.0009095183468282343
ENSG00000151327,22947,0.0009088881175556849
ENSG00000147155,13654,0.0009085013861482218
ENSG00000132581,27210,0.000906451988771673
ENSG00000198171,29233,0.0009031476859697862
ENSG00000183431,787,0.0008994630458697087
ENSG00000185122,15700,0.0008984873816528117
ENSG00000198053,29203,0.0008964740571968223
ENSG00000101265,29264,0.0008955540754376559
ENSG00000082515,9867,0.0008925007365274996
ENSG00000162231,17895,0.0008899931408790484
ENSG00000061987,21071,0.0008897705718454978
ENSG00000118689,11277,0.0008891512549637128
ENSG00000131263,13881,0.0008886061182231189
ENSG00000160584,18625,0.0008857206575982306
ENSG00000178607,28092,0.0008847920824131316
ENSG00000169032,24552,0.0008798303443127656
ENSG00000124486,13585,0.0008795662268836543
ENSG00000119231,7134,0.0008705675340816461
ENSG00000177576,28891,0.0008641788158190306
ENSG00000257815,21162,0.0008625725228273966
ENSG00000164329,9127,0.0008608138534507833
ENSG00000011295,27019,0.0008604588174335598
ENSG00000136450,27976,0.0008539820556032196
ENSG00000137462,8263,0.0008508710231863942
ENSG00000170540,25506,0.0008427550397200733
ENSG00000173889,6844,0.0008405164638004212
ENSG00000131966,23147,0.0008388158179257633
ENSG00000071189,11987,0.0008387920402492428
ENSG00000138688,8057,0.0008370935284656104
ENSG00000090238,25727,0.0008341605962252103
ENSG00000198805,22598,0.0008300922349009816
ENSG00000088448,22490,0.0008248735864457672
ENSG00000131116,31367,0.0008241734579603737
ENSG00000140931,26121,0.0008229708113759492
ENSG00000117569,1415,0.0008229424225289035
ENSG00000083454,26707,0.0008207024659891765
ENSG00000178950,7182,0.0008197522447102165
ENSG00000070495,28298,0.0008185053428528804
ENSG00000197976,13360,0.0008163725253017579
ENSG00000132153,5852,0.0008131668792184677
ENSG00000156304,33210,0.0008119551451081508
ENSG00000163605,6154,0.000809560389461032
ENSG00000270022,32844,0.000801351576455344
ENSG00000135108,21610,0.0007990558446784937
ENSG00000145495,8643,0.0007972656480466078
ENSG00000171316,15005,0.0007961761387397905
ENSG00000122958,19415,0.0007930378218923631
ENSG00000116001,3841,0.0007852874891137842
ENSG00000070718,14881,0.0007836874246512568
ENSG00000100991,29579,0.0007832381576825054
ENSG00000083223,16258,0.0007812120405191912
ENSG00000140995,26593,0.0007808639754559518
ENSG00000213246,27989,0.00077991521886133
ENSG00000163636,6099,0.0007796437449524712
ENSG00000115216,3469,0.0007783825033155857
ENSG00000171497,8307,0.0007779027975297476
ENSG00000102103,13669,0.0007761886168393458
ENSG00000189319,20019,0.0007754892577038963
ENSG00000078177,7485,0.0007748502495330328
ENSG00000079785,3317,0.0007733518898352101
ENSG00000143815,2855,0.0007732729617986936
ENSG00000174903,18047,0.0007681689023818286
ENSG00000166164,25932,0.0007652225814498226
ENSG00000064393,13028,0.0007644732345591706
ENSG00000073578,8515,0.0007620028623068738
ENSG00000176624,28913,0.0007598587907936671
ENSG00000050426,20779,0.0007582154502043838
ENSG00000172965,4320,0.0007580790423426988
ENSG00000175197,21028,0.0007561755389934709
ENSG00000125844,29359,0.0007549852475032068
ENSG00000165516,23042,0.0007543423429382653
ENSG00000253738,15239,0.0007539277327551271
ENSG00000198218,5892,0.0007530759119463533
ENSG00000139620,20704,0.0007476838516415002
ENSG00000171940,29857,0.0007474310789168416
ENSG00000126214,23700,0.0007467333513282324
ENSG00000074356,26712,0.0007462019477962479
ENSG00000066777,15064,0.0007450004877760522
ENSG00000092108,22912,0.0007446748166897738
ENSG00000180488,1261,0.000742925891203193
ENSG00000111817,11347,0.0007421482636274538
ENSG00000135821,2426,0.0007414701040430348
ENSG00000072274,7111,0.0007414629078936561
ENSG00000107951,19155,0.0007404251383925425
ENSG00000136630,2814,0.0007391505533536659
ENSG00000078668,14887,0.0007385574026067335
ENSG00000152404,18512,0.0007382711398871596
ENSG00000142002,30264,0.0007360924876687516
ENSG00000177666,17027,0.0007336866760044025
ENSG00000109171,7544,0.0007328434336657383
ENSG00000145354,7925,0.000725796926438517
ENSG00000121741,21906,0.0007254108363274584
ENSG00000149925,25723,0.0007251247588937106
ENSG00000188895,27509,0.0007229043141260497
ENSG00000140750,25615,0.0007192354347883853
ENSG00000132388,26722,0.0007192174167896508
ENSG00000120063,28105,0.0007173596009828064
ENSG00000133858,21178,0.0007156992837402138
ENSG00000255529,24431,0.0007147143968593162
ENSG00000141030,27050,0.0007136906577043939
ENSG00000140526,24888,0.0007114412988934171
ENSG00000154124,8665,0.0007099824182197588
ENSG00000165029,16447,0.0007032526248174206
ENSG00000172939,5707,0.0007015179925128102
ENSG00000074695,28982,0.0006972124900824755
ENSG00000101695,28782,0.0006946622770395944
ENSG00000135049,16251,0.0006945170194907618
ENSG00000256235,9827,0.0006890547384088086
ENSG00000198815,859,0.0006887528564180701
ENSG00000009954,12416,0.0006881747562504578
ENSG00000122085,5408,0.0006866317768066711
ENSG00000146963,13023,0.0006817269877392243
ENSG00000011198,5777,0.0006780668069996483
ENSG00000060558,30198,0.000677902663546265
ENSG00000184602,25415,0.0006777533875895426
ENSG00000007392,25086,0.0006718342313446271
ENSG00000065150,22392,0.0006715370994860503
ENSG00000213722,10644,0.0006705265098712566
ENSG00000101150,30036,0.0006704361089634649
ENSG00000066294,2164,0.0006680548910693428
ENSG00000156639,10814,0.0006673569709450093
ENSG00000164902,9437,0.0006666235561830162
ENSG00000055917,3363,0.0006646865466198313
ENSG00000137075,16042,0.000664493225412479
ENSG00000181061,5762,0.0006638394050040245
ENSG00000157837,21678,0.0006615386782004478
ENSG00000153944,27964,0.0006612311695548979
ENSG00000163738,7716,0.0006610787262828583
ENSG00000196235,31225,0.0006584861667710935
ENSG00000128585,12962,0.0006571193525892671
ENSG00000118855,6776,0.0006544742336290019
ENSG00000141985,30247,0.0006530360807673677
ENSG00000205531,17094,0.0006528798133247759
ENSG00000122068,7151,0.0006523851292231922
ENSG00000136754,19132,0.0006507422615961042
ENSG00000160446,16720,0.0006506705955738514
ENSG00000137040,15800,0.0006494779362094596
ENSG00000163125,1805,0.0006483894115614387
ENSG00000128563,12711,0.000648112744445639
ENSG00000180228,4805,0.0006434944144014373
ENSG00000120137,9963,0.0006384805577086834
ENSG00000189079,20648,0.0006376039939445001
ENSG00000167671,30251,0.0006358595021227183
ENSG00000025293,29603,0.0006345468124044156
ENSG00000117620,1431,0.0006336219850810757
ENSG00000239569,12747,0.000633311761936736
ENSG00000138750,7748,0.0006318741906844267
ENSG00000165733,19223,0.0006251094712549886
ENSG00000196705,30862,0.0006240946372652679
ENSG00000135048,16179,0.0006226713705432792
ENSG00000132824,29707,0.0006218151429670717
ENSG00000154640,33080,0.000621202367789694
ENSG00000143436,1857,0.0006195005210622995
ENSG00000100888,22642,0.0006182476456339991
ENSG00000102978,26048,0.0006180777857721625
ENSG00000155508,9865,0.0006179096931062614
ENSG00000090054,16303,0.0006144257861061533
ENSG00000124226,29814,0.0006133371638574201
ENSG00000198832,32583,0.0006124651467365677
ENSG00000172005,4117,0.0006084719604243045
ENSG00000150907,22084,0.0006079324331593047
ENSG00000176095,5917,0.0006076801384786281
ENSG00000135018,16237,0.0006034010960912276
ENSG00000166557,24769,0.0006032336097167709
ENSG00000182149,26283,0.0006025147209931267
ENSG00000186594,26648,0.000598209733976938
ENSG00000102409,13985,0.0005979865606638322
ENSG00000135974,4265,0.0005958680032257385
ENSG00000135870,2351,0.0005941806281671773
ENSG00000179295,21548,0.0005920801874442364
ENSG00000147050,13604,0.0005917439431183296
ENSG00000128595,12915,0.0005914346684814664
ENSG00000143614,1950,0.0005902075411842221
ENSG00000124214,29805,0.0005885905993872763
ENSG00000079134,28502,0.0005861132220729513
ENSG00000006451,12210,0.0005848766936104631
ENSG00000256683,31753,0.0005822803981836025
ENSG00000155744,4959,0.0005791275016812959
ENSG00000247596,5988,0.0005707619953467117
ENSG00000221978,55,0.0005692341553364105
ENSG00000114098,6581,0.0005664006721490377
ENSG00000152409,9125,0.0005658835526340189
ENSG00000010072,2952,0.0005643182731226446
ENSG00000212694,21695,0.0005626079793205601
ENSG00000179632,15694,0.0005615243366803259
ENSG00000149182,17612,0.0005595833432126725
ENSG00000110172,18403,0.0005587505976131805
ENSG00000132819,29891,0.0005576812310098891
ENSG00000183955,21743,0.0005558828358779629
ENSG00000134539,20343,0.0005540306993860539
ENSG00000173039,18014,0.0005532912550103583
ENSG00000134744,1030,0.0005491081255296956
ENSG00000163257,7375,0.0005458864808293483
ENSG00000241258,12383,0.0005454710813305261
ENSG00000167985,17831,0.0005447695885562112
ENSG00000136152,22139,0.0005445198808937042
ENSG00000065526,347,0.0005439957375625607
ENSG00000136807,16677,0.0005427190388405667
ENSG00000271869,14766,0.0005420991224088017
ENSG00000134352,8921,0.0005400902106443047
ENSG00000171148,5503,0.0005380446614817709
ENSG00000166471,17274,0.0005369127763537223
ENSG00000130311,30735,0.0005350565583611684
ENSG00000196428,6692,0.0005340182527731356
ENSG00000005339,25314,0.0005332105600001392
ENSG00000234608,21537,0.0005293112183556974
ENSG00000198060,19672,0.0005288896375731465
ENSG00000100614,23171,0.0005279245853350035
ENSG00000103365,25594,0.0005264100012926706
ENSG00000163110,7873,0.0005241598175029496
ENSG00000093000,32884,0.000523452980913117
ENSG00000126775,23119,0.0005210075602938638
ENSG00000161057,12739,0.0005202947598421642
ENSG00000121390,21902,0.0005180006056196606
ENSG00000198586,4718,0.0005170792505370227
ENSG00000132155,5548,0.0005165666173216682
ENSG00000067596,27671,0.0005135253125844062
ENSG00000175203,21031,0.0005115663515495002
ENSG00000120265,11598,0.0005107217541396886
ENSG00000100227,32843,0.0005090587157968209
ENSG00000055208,11584,0.0005086100599436469
ENSG00000101193,29988,0.0005063835769110493
ENSG00000113194,10057,0.0005047878500322941
ENSG00000008128,76,0.0005026394545200154
ENSG00000080802,12992,0.000502562030934111
ENSG00000177981,20687,0.0004995162535662225
ENSG00000108039,19886,0.0004990091258357133
ENSG00000153066,25416,0.0004989396001488424
ENSG00000166946,24248,0.0004986549268053334
ENSG00000136770,19096,0.0004970561916769417
ENSG00000015153,20624,0.0004910205747437118
ENSG00000135241,12784,0.0004898883788775179
ENSG00000100813,22804,0.0004896994735725212
ENSG00000057757,497,0.0004881824784286259
ENSG00000197386,7230,0.00048747299304225614
ENSG00000132912,9826,0.0004867993110028706
ENSG00000160714,1975,0.00048386600743953337
ENSG00000124731,10845,0.0004818044305226329
ENSG00000179526,15693,0.00048175918698490673
ENSG00000105339,15602,0.00048172896884044695
ENSG00000197579,15931,0.00048115338213769974
ENSG00000197323,1613,0.00047883348113744034
ENSG00000115590,4226,0.0004754850415937522
ENSG00000136381,24753,0.0004741859831973311
ENSG00000106636,12251,0.0004692207038573138
ENSG00000109606,7399,0.0004673199301468067
ENSG00000123933,7216,0.0004670665649371712
ENSG00000011275,11898,0.00046631811134805
ENSG00000115464,3745,0.00046605942196354766
ENSG00000047188,9347,0.00046596547972864964
ENSG00000072864,25476,0.0004571416647530611
ENSG00000169762,7362,0.00045702080970909213
ENSG00000010270,12178,0.0004546237546657469
ENSG00000261371,28095,0.00045419049089363405
ENSG00000189306,32841,0.0004529259673285331
ENSG00000013306,27707,0.00045238865807297347
ENSG00000143702,3052,0.00044652026400664006
ENSG00000091542,27070,0.0004437594192372024
ENSG00000197324,22790,0.0004422093399189331
ENSG00000142409,31932,0.0004406029359117561
ENSG00000157933,92,0.0004400052713990103
ENSG00000174839,6055,0.0004375971086526846
ENSG00000109062,28215,0.00043697496749973627
ENSG00000165006,15973,0.000434921882679417
ENSG00000070770,26069,0.00043286551449561554
ENSG00000164332,9908,0.00042719376852851966
ENSG00000151247,7889,0.0004271718713832525
ENSG00000169446,14218,0.000425550079114702
ENSG00000136451,27973,0.00042386248382769807
ENSG00000108443,28018,0.0004224835291024029
ENSG00000143337,2399,0.00042126339468793756
ENSG00000163781,6546,0.0004176002047686575
ENSG00000129197,26776,0.0004169149005481881
ENSG00000126561,27623,0.00041483618011009353
ENSG00000119446,16594,0.0004148274990722041
ENSG00000175467,18033,0.00040877130739573695
ENSG00000217128,9467,0.0004081313107073192
ENSG00000159335,20238,0.00040673727369513503
ENSG00000157954,11885,0.0004049589365126981
ENSG00000174574,802,0.0004037370330835918
ENSG00000197170,28123,0.00040099736795491843
ENSG00000166454,26397,0.00040063269892451955
ENSG00000057657,11253,0.0003993508255766866
ENSG00000126254,31065,0.000395599096044026
ENSG00000140391,24728,0.0003955733385055766
ENSG00000109790,7471,0.0003954217964093412
ENSG00000175224,17603,0.00039536662746875
ENSG00000135932,5261,0.0003941393747653619
ENSG00000179918,25749,0.00039388305013039315
ENSG00000121073,27864,0.0003937740743373023
ENSG00000164823,15225,0.0003937494847683102
ENSG00000108510,28046,0.0003925461878289296
ENSG00000100376,32888,0.0003914054754689195
ENSG00000137710,18532,0.0003911240876761767
ENSG00000100221,32742,0.00039056658572692287
ENSG00000087157,28332,0.00039038227868262807
ENSG00000178381,11836,0.0003903274750306535
ENSG00000112511,10734,0.0003886834947835552
ENSG00000104231,15179,0.0003863788508588666
ENSG00000072135,4470,0.0003848415374787858
ENSG00000139289,21211,0.000383494311679773
ENSG00000103202,25095,0.00038187944361258493
ENSG00000152700,9528,0.0003806404243154309
ENSG00000168564,8433,0.0003799086593727413
ENSG00000164258,8897,0.00037869851099053223
ENSG00000152484,21972,0.0003767519748312407
ENSG00000141428,28821,0.0003765065133863382
ENSG00000123240,19024,0.0003762894046906414
ENSG00000059758,21364,0.000374310849851147
ENSG00000107745,19464,0.000374002650511027
ENSG00000144711,5554,0.00037329470692764287
ENSG00000164609,9922,0.0003718244132841983
ENSG00000100425,32939,0.00037181800169681315
ENSG00000170634,3697,0.00036891120092760916
ENSG00000128590,12786,0.00036809964360426124
ENSG00000147853,15781,0.0003680561789838983
ENSG00000173230,6400,0.00036527888861117176
ENSG00000138663,7799,0.00036503106885729057
ENSG00000062650,19597,0.0003639116423642978
ENSG00000129103,12341,0.0003637987999447244
ENSG00000111276,20399,0.0003612939936206909
ENSG00000144566,5611,0.0003601560452832031
ENSG00000083312,9050,0.00035788722040566885
ENSG00000105856,12767,0.00035313894261100424
ENSG00000169251,6796,0.00035187558068455315
ENSG00000158122,16366,0.000349255357587599
ENSG00000136247,11914,0.00034838114141182586
ENSG00000087087,12682,0.0003482082347068252
ENSG00000156860,25766,0.00034777162775570004
ENSG00000152102,4486,0.0003461156100178879
ENSG00000183735,21092,0.0003456148260707285
ENSG00000108349,27510,0.0003441583381285076
ENSG00000008513,15566,0.0003440299900732968
ENSG00000105879,12777,0.00034307818480009983
ENSG00000181218,2911,0.0003411539146268199
ENSG00000103194,26452,0.0003387584735175418
ENSG00000170185,8176,0.00033570867924487876
ENSG00000116918,2955,0.00033408765913613744
ENSG00000056586,16616,0.0003340643056826886
ENSG00000072609,21872,0.00033310957551801936
ENSG00000090520,7002,0.00033268424533649307
ENSG00000124198,29802,0.00033046711036040666
ENSG00000116786,339,0.0003294565316684121
ENSG00000185236,30397,0.0003239978555658815
ENSG00000160218,33401,0.0003226725673149801
ENSG00000155096,15365,0.00032149841771735976
ENSG00000182934,18813,0.00032092091941445444
ENSG00000186591,12935,0.0003196668645435571
ENSG00000101290,29272,0.0003177715405603116
ENSG00000110048,17772,0.0003173739979576906
ENSG00000008282,12758,0.0003157231705144901
ENSG00000164654,11927,0.0003154103293355479
ENSG00000159592,940,0.00031211347950130876
ENSG00000154845,28601,0.00030927469222736224
ENSG00000165169,13560,0.0003029211149410283
ENSG00000089818,20285,0.0003004092701143334
ENSG00000131165,26577,0.0002979129858865009
ENSG00000242086,7104,0.0002965648942477375
ENSG00000101158,29918,0.00029304646719356155
ENSG00000028839,11461,0.00029256775992486314
ENSG00000168159,2913,0.0002917818371165476
ENSG00000168615,14849,0.0002908246381525025
ENSG00000166925,12661,0.00028854394964707153
ENSG00000102858,25334,0.00028604718297585603
ENSG00000186166,18677,0.0002844783697266741
ENSG00000089351,31027,0.00028205689533138383
ENSG00000198836,7068,0.00028148309676627285
ENSG00000147224,14030,0.000278915169828909
ENSG00000154473,20007,0.0002770311594404058
ENSG00000095139,18664,0.00027656490752329954
ENSG00000111711,20471,0.00027511281660243594
ENSG00000161526,28252,0.00027477261268550834
ENSG00000158825,443,0.00027170767726188497
ENSG00000162601,1115,0.0002717072225041266
ENSG00000120910,14660,0.0002707026274643646
ENSG00000159479,890,0.0002695640682813397
ENSG00000129315,20705,0.00026862799304800105
ENSG00000078596,13904,0.0002678545768976179
ENSG00000130024,11782,0.00026748030238672466
ENSG00000119950,19888,0.0002651039685014848
ENSG00000077458,18449,0.00026453798203813963
ENSG00000032219,23151,0.0002640370053926988
ENSG00000010017,10324,0.00026273888815309555
ENSG00000169241,1999,0.0002618593262755393
ENSG00000077150,19825,0.0002592809944262581
ENSG00000124733,10886,0.000258781762227679
ENSG00000180096,25746,0.0002548256718153544
ENSG00000117298,452,0.00025432998389477747
ENSG00000215712,11655,0.0002521313995441834
ENSG00000162702,2542,0.00025053516171962345
ENSG00000196313,12409,0.00025021327533750366
ENSG00000134287,20717,0.00024979977839479413
ENSG00000134684,698,0.00024857186302978083
